"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x4044862769","x1478654831841660931",2022-01-05 09:09:18,"Bart_Wielinski","Istnieje teoria, że w tym szaleństwie jest metoda i że wbrew ogólnym odczuciom tzw. nowy ład uderza w elektorat opozycyjny, a elektorat pisowski lub potencjalnie pisowski oszczędza lub działa na jego korzyść. Czas pokaże, ilu Polaków - jak mówi Kaczyński - „żyje z cwaniactwa”.","Twitter Web App",140,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,,,"x4686115789","PSzubartowicz","pl",,,,,,,,,,,,,,,,"x1478654434989285379","Istnieje teoria, że w tym szaleństwie jest metoda i że wbrew ogólnym odczuciom tzw. nowy ład uderza w elektorat opozycyjny, a elektorat pisowski lub potencjalnie pisowski oszczędza lub działa na jego korzyść. Czas pokaże, ilu Polaków - jak mówi Kaczyński - „żyje z cwaniactwa”.",2022-01-05 09:07:44,"Twitter for iPhone",223,29,"x4686115789","PSzubartowicz","Przem.Szubartowicz",55217,904,82039,"","Publicysta | Naczelny @wiadomo_co | Interia: https://t.co/X7YVI8v8M5 | Kiedyś PR i TVP | Towarzystwo Dziennikarskie | Freud, Lacan | Wo Es war, soll Ich werden",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478654831841660931","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478652894480150536",2022-01-05 09:01:36,"Bart_Wielinski","Bałagan u wojewódzkiego konserwatora zabytków. Miażdżące wyniki kontroli wojewody https://t.co/V5BtaWY2Eh","Twitter Web App",105,,,,FALSE,FALSE,9,3,,,,,"trojmiasto.wyborcza.pl/trojmiasto/7,3…","https://t.co/V5BtaWY2Eh","https://trojmiasto.wyborcza.pl/trojmiasto/7,35612,27971777.html",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478652894480150536","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478651456093933571",2022-01-05 08:55:53,"Bart_Wielinski","Internety komentują Polski Ład https://t.co/m5KrPrNpKz","Twitter Web App",73,,,,FALSE,TRUE,0,231,,,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1478480634792357890/pu/img/pLppQ1VCASkzEgr9.jpg","https://t.co/m5KrPrNpKz","https://twitter.com/DWielowieyska/status/1478480688362012683/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1478480634792357890/pu/img/pLppQ1VCASkzEgr9.jpg","https://t.co/m5KrPrNpKz","https://twitter.com/DWielowieyska/status/1478480688362012683/video/1",,"x1261823515","DWielowieyska","pl",,,,,,,,,,,,,,,,"x1478480688362012683","Internety komentują Polski Ład https://t.co/m5KrPrNpKz",2022-01-04 21:37:19,"Twitter for iPhone",808,231,"x1261823515","DWielowieyska","Dominika Wielowieyska",172984,522,25896,"Polska","dziennikarka Gazety Wyborczej i TOK FM🇵🇱💯",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478651456093933571","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478650730127015947",2022-01-05 08:53:00,"Bart_Wielinski","my #currentstatus 
#Gdynia, słońce ciutkę wyżej https://t.co/9POPKfwEtm","Twitter Web App",47,,,,FALSE,FALSE,22,0,,,"currentstatus Gdynia",,,,,"http://pbs.twimg.com/media/FIU4-k1WYAEne3F.jpg","https://t.co/9POPKfwEtm","https://twitter.com/Bart_Wielinski/status/1478650730127015947/photo/1","photo","http://pbs.twimg.com/media/FIU4-k1WYAEne3F.jpg","https://t.co/9POPKfwEtm","https://twitter.com/Bart_Wielinski/status/1478650730127015947/photo/1",,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478650730127015947","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478650387787829249",2022-01-05 08:51:39,"Bart_Wielinski","@Smialo_ @zKaszebe @R__o__h_ arcypolskie 
Rau, Schreiber, Fogiel, Mueller, Ast itd.","Twitter Web App",54,"x1478644531897765892","x4558960797","Smialo_",FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"x4558960797 x735919908094103552 x4277035701","Smialo_ zKaszebe R__o__h_","de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478650387787829249","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478641289520422912",2022-01-05 08:15:29,"Bart_Wielinski","@JK57879142 To musieliby zacząć ją prowadzić i ludzi wpisywać","Twitter for iPad",49,"x1478641165687828480","x1429785332996771840","JK57879142",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1429785332996771840","JK57879142","pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478641289520422912","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478632064710811648",2022-01-05 07:38:50,"Bart_Wielinski","🇵🇱🗼❄ The #Radiotower in #Gliwice, #Poland. Used to be called #TourEiffel of the #UpperSilesia, was the highest #building in the world made of #wood . And the #WW2 started here, when #Germans in order to get the pretext to invade Poland carried out a … https://t.co/oKLwETRUiu https://t.co/TRaLvJaUqL","IFTTT",275,,,,FALSE,FALSE,21,2,,,"Radiotower Gliwice Poland TourEiffel UpperSilesia building wood WW2 Germans",,"instagr.am/p/CYVwZpOsJDp/","https://t.co/oKLwETRUiu","https://instagr.am/p/CYVwZpOsJDp/","http://pbs.twimg.com/media/FIUoBubXsAcDD2x.jpg","https://t.co/TRaLvJaUqL","https://twitter.com/Bart_Wielinski/status/1478632064710811648/photo/1","photo","http://pbs.twimg.com/media/FIUoBubXsAcDD2x.jpg","https://t.co/TRaLvJaUqL","https://twitter.com/Bart_Wielinski/status/1478632064710811648/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478632064710811648","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478624963766767617",2022-01-05 07:10:37,"Bart_Wielinski","Wiceminister Piontkowski o ""sianiu propagandy"". Niższe wypłaty nauczycieli to przecież wina... księgowych 

https://t.co/ZjbUSdcmWk","Twitter Web App",131,,,,FALSE,FALSE,50,5,,,,,"wyborcza.pl/7,82983,279728…","https://t.co/ZjbUSdcmWk","https://wyborcza.pl/7,82983,27972885.html",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478624963766767617","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478624805838589952",2022-01-05 07:09:59,"Bart_Wielinski","Pogarda stała się wizytówką Przemysława Czarnka https://t.co/jVFQ2jFlkR","Twitter Web App",71,,,,FALSE,FALSE,141,30,,,,,"wyborcza.pl/7,75968,279729…","https://t.co/jVFQ2jFlkR","https://wyborcza.pl/7,75968,27972985.html",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478624805838589952","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478623788757569540",2022-01-05 07:05:57,"Bart_Wielinski","Drastyczne podwyżki cen gazu i prądu. Klub z Poznania skraca godziny otwarcia. ""Pchają nas w przepaść"" https://t.co/3H73RE1thF","Twitter Web App",126,,,,FALSE,FALSE,33,7,,,,,"poznan.wyborcza.pl/poznan/7,36001…","https://t.co/3H73RE1thF","https://poznan.wyborcza.pl/poznan/7,36001,27972075.html",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478623788757569540","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478622908910129154",2022-01-05 07:02:27,"Bart_Wielinski","My #currentstatus 

#Gdynia, #sunrise https://t.co/e0lqqm7UED","Twitter Web App",37,,,,FALSE,FALSE,27,0,,,"currentstatus Gdynia sunrise",,,,,"http://pbs.twimg.com/media/FIUfr3VWUAI1itz.jpg","https://t.co/e0lqqm7UED","https://twitter.com/Bart_Wielinski/status/1478622908910129154/photo/1","photo","http://pbs.twimg.com/media/FIUfr3VWUAI1itz.jpg","https://t.co/e0lqqm7UED","https://twitter.com/Bart_Wielinski/status/1478622908910129154/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478622908910129154","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478621854269120512",2022-01-05 06:58:16,"Bart_Wielinski","Rząd wprowadzi w środę nowe obostrzenia? Dr Grzesiowski: Zamykanie galerii handlowych nie ma sensu https://t.co/rBcqybEaWZ","Twitter Web App",122,,,,FALSE,FALSE,27,9,,,,,"poznan.wyborcza.pl/poznan/7,36001…","https://t.co/rBcqybEaWZ","https://poznan.wyborcza.pl/poznan/7,36001,27972373.html",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478621854269120512","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478614094928297985",2022-01-05 06:27:26,"Bart_Wielinski","Centralne Biuro Antykorupcyjne kupiło oprogramowanie szpiegowskie Pegasus NSO Group do włamywania się do telefonów komórkowych w 2017 r., niedługo potem premier Benjamin Netanjahu spotkał się z premierem Polski Mateuszem Morawieckim. https://t.co/W6IUiN7GZj","Twitter for Android",140,,,,FALSE,TRUE,0,18,,,,,,,,,,,,,,,,"x1709901096","LeskiPiotr","pl",,,,,,,,,,,,,,,,"x1478518589036670986","Centralne Biuro Antykorupcyjne kupiło oprogramowanie szpiegowskie Pegasus NSO Group do włamywania się do telefonów komórkowych w 2017 r., niedługo potem premier Benjamin Netanjahu spotkał się z premierem Polski Mateuszem Morawieckim. https://t.co/W6IUiN7GZj",2022-01-05 00:07:55,"Twitter Web App",65,18,"x1709901096","LeskiPiotr","Piotr Leski",6970,5322,132606,"","",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478614094928297985","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478503277901893632",2022-01-04 23:07:05,"Bart_Wielinski","Gdyby zamiast apostolić o #PolskiWał, Morawiecki informował, co należy zrobić w związku z wprowadzeniem nowego systemu, Polki i Polacy nie kredytowaliby teraz PiS-u.
Kolejny dowód na to, że im zależy tylko na propagandzie. Polki i Polaków mają w — pardon my French — w dupie. https://t.co/LAfFOuxccC","Twitter for iPad",140,,,,FALSE,TRUE,0,7,,,"PolskiWał",,,,,,,,,,,,,"x4777204943","skrupulatny","pl",,,,,,,,,,,,,,,,"x1478435891676954632","Gdyby zamiast apostolić o #PolskiWał, Morawiecki informował, co należy zrobić w związku z wprowadzeniem nowego systemu, Polki i Polacy nie kredytowaliby teraz PiS-u.
Kolejny dowód na to, że im zależy tylko na propagandzie. Polki i Polaków mają w — pardon my French — w dupie. https://t.co/LAfFOuxccC",2022-01-04 18:39:19,"Twitter Web App",58,7,"x4777204943","skrupulatny","Stefan Skrupulatny 🇵🇱",21982,50,68762,"","You can't unwhittle a stick, can you? 

Najuprzejmiej informuję, że przymiotnika „drogi” używam zazwyczaj w sensie pekuniarnym.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478503277901893632","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478503091297304583",2022-01-04 23:06:20,"Bart_Wielinski","@zKaszebe Czekam","Twitter for iPad",6,"x1478502902822060038","x735919908094103552","zKaszebe",FALSE,FALSE,15,0,,,,,,,,,,,,,,,,"x735919908094103552","zKaszebe","pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478503091297304583","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478502342727286787",2022-01-04 23:03:22,"Bart_Wielinski","Podbijam poniższe pytanie jako Ślązak https://t.co/siNE7MivgR","Twitter for iPad",37,,,,TRUE,FALSE,829,134,,,,,"twitter.com/zKaszebe/statu…","https://t.co/siNE7MivgR","https://twitter.com/zKaszebe/status/1478493684924567553",,,,,,,,,,,"pl","x1478493684924567553","Hej @WasikMaciej, mam pytanko.
Skoro Polska ma być jednolita etnicznie (w tej chwili nie jest) to kiedy rozpoczniecie deportacje. Pytam, gdyż jako Kaszuba chciałbym się przygotować i mieć czas na spakowanie dobytku. https://t.co/cRxNYPVuh1",2022-01-04 22:28:58,"Twitter for iPhone",1238,257,"x735919908094103552","zKaszebe","Jack #CSB",11104,4519,60328,"Kaszëbë / Kashubia / Kaschubei","Jô jem Kaszëba. @Metallica i @FCBarcelona @FundacjaKaszuby #CSB Liberał",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478502342727286787","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478493186586820609",2022-01-04 22:26:59,"Bart_Wielinski","Powiedział Pan, że ""wobec Krzysztofa Brejzy jest prowadzone postępowanie karne"". Wobec Krzysztofa Brejzy nie jest prowadzone żadne postepowanie karne. Przeciwne twierdzenie jest pomówieniem, a zatem pomówił Pan. Ma Pan szansę się z tego wycofać, Pana wybór. https://t.co/EB1SKKXlKC","Twitter for Android",140,,,,FALSE,TRUE,0,314,,,,,,,,,,,,,,,,"x861679733402210304","Dorota_Brejza","pl",,,,,,,,,,,,,,,,"x1478491137291821061","Powiedział Pan, że ""wobec Krzysztofa Brejzy jest prowadzone postępowanie karne"". Wobec Krzysztofa Brejzy nie jest prowadzone żadne postepowanie karne. Przeciwne twierdzenie jest pomówieniem, a zatem pomówił Pan. Ma Pan szansę się z tego wycofać, Pana wybór. https://t.co/EB1SKKXlKC",2022-01-04 22:18:50,"Twitter Web App",2283,314,"x861679733402210304","Dorota_Brejza","Dorota Brejza",28447,809,10214,"","Adwokat - Kancelaria Adwokacka Dorota Brejza",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478493186586820609","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1478493025261207552",2022-01-04 22:26:20,"Bart_Wielinski","Gaz, prąd, raty kredytu, składka zdrowotna. To tak na początek roku tylko. Ale władza tego nie widzi, nie czuje. DROŻYZNA, GŁUPCY!","Twitter for Android",139,,,,FALSE,TRUE,0,1928,,,,,,,,,,,,,,,,"x375146901","donaldtusk","pl",,,,,,,,,,,,,,,,"x1478409118234861570","Gaz, prąd, raty kredytu, składka zdrowotna. To tak na początek roku tylko. Ale władza tego nie widzi, nie czuje. DROŻYZNA, GŁUPCY!",2022-01-04 16:52:55,"Twitter for iPhone",12654,1928,"x375146901","donaldtusk","Donald Tusk",1337620,482,831,"Warszawa, Polska","Oficjalny profil Donalda Tuska. The official profile of Donald Tusk.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1478493025261207552","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
